1.91,10.0,-26.0,270.0,0.9981441,0.006937229,0.016186869,-0.0057810247,Infinity,14.299288,10.297619,10.337973,Infinity,0
0.07800007,8.0,-27.0,268.0,0.99817073,0.004122669,0.015210884,-0.0060344213,Infinity,14.299288,10.297619,10.337973,Infinity,0
0.074,10.0,-28.0,268.0,0.9981977,0.0016738485,0.013921247,-0.005874778,Infinity,14.299288,10.297619,10.31746,Infinity,0
0.07800007,11.0,-28.0,264.0,0.9982112,1.2794089E-4,0.012811632,-0.0063211466,Infinity,14.299288,10.31746,10.31809,Infinity,0
0.07499981,11.0,-24.0,269.0,0.99822116,-3.5628246E-4,0.012777638,-0.004568182,Infinity,14.299288,10.297619,10.337973,Infinity,0
0.075999975,10.0,-31.0,268.0,0.99824095,-0.0034967393,0.010507989,-0.0046793935,Infinity,14.299288,10.297619,10.31809,Infinity,0
0.07600021,8.0,-25.0,265.0,0.9982454,-0.0066034654,0.008351957,-0.0047309487,Infinity,14.299288,10.31746,10.337973,Infinity,0
0.075999975,10.0,-28.0,264.0,0.9982459,-0.0076155686,0.00790787,-0.0037561676,Infinity,14.299288,10.337973,10.297619,Infinity,0
0.075999975,9.0,-29.0,269.0,0.9982395,-0.009366841,0.0070098825,-0.0032787253,Infinity,14.265403,10.297619,10.337973,Infinity,0
0.07500005,9.0,-29.0,267.0,0.9982242,-0.011582801,0.0056942236,-0.003389673,Infinity,14.299288,10.297619,10.31809,Infinity,0
0.075999975,11.0,-27.0,267.0,0.9982135,-0.012995693,0.0046914057,-0.0029108007,Infinity,14.299288,10.337973,10.337973,Infinity,0
0.075999975,10.0,-26.0,268.0,0.9981914,-0.0149941705,0.0030891402,-0.0030153776,Infinity,14.299288,10.297619,10.337973,Infinity,0
0.075999975,11.0,-28.0,267.0,0.9981706,-0.016437879,0.0023347423,-0.003088949,Infinity,14.299288,10.297619,10.297619,Infinity,0
0.07500005,13.0,-27.0,267.0,0.99814606,-0.017983595,0.002296206,-0.002346137,Infinity,14.299288,10.297619,10.297619,Infinity,1
0.075999975,10.0,-28.0,267.0,0.9981147,-0.019763442,0.0016739691,-0.0017765221,Infinity,14.299288,10.31809,10.31746,Infinity,0
0.075999975,8.0,-26.0,271.0,0.99804497,-0.023109064,-1.0356954E-4,-0.0013682744,Infinity,14.275534,10.31746,10.31746,Infinity,0
0.075999975,8.0,-32.0,269.0,0.998132,-0.018929478,0.0011192757,-0.0015235845,Infinity,14.241706,10.297619,10.31809,Infinity,0
0.075999975,9.0,-27.0,266.0,0.9981055,-0.020213574,-7.8588125E-4,-0.0023986525,Infinity,14.299288,10.31746,10.297619,Infinity,0
0.07500005,10.0,-30.0,265.0,0.9980761,-0.021593243,-0.0016158175,-0.0021831885,Infinity,14.299288,10.337973,10.31746,Infinity,0
0.075999975,12.0,-27.0,264.0,0.9980684,-0.021904953,-0.0019406488,-0.002356467,Infinity,14.265403,10.337973,10.297619,Infinity,0
0.075999975,10.0,-27.0,270.0,0.99804825,-0.022809586,-0.0021826322,-0.0020716249,Infinity,14.275534,10.31746,10.31809,Infinity,0
0.075999975,10.0,-28.0,269.0,0.9980335,-0.023284622,-0.0038496938,-0.0013337922,Infinity,14.265403,10.31809,10.31746,Infinity,0
0.07500005,17.0,-31.0,267.0,0.99799126,-0.02457322,-0.005860161,-0.0022168339,Infinity,14.241706,10.31809,10.297619,Infinity,0
0.075999975,10.0,-21.0,270.0,0.9979406,-0.025162697,-0.010111834,-0.0029274772,Infinity,14.208038,10.31746,10.297619,Infinity,0
0.075999975,13.0,-24.0,265.0,0.99793446,-0.02528664,-0.010415459,-0.002899934,Infinity,14.184398,10.31746,10.297619,Infinity,0
0.075999975,13.0,-27.0,268.0,0.99785584,-0.02726445,-0.012426812,-0.0039395727,Infinity,14.184398,10.31809,10.297619,Infinity,0
0.075999975,12.0,-25.0,273.0,0.9976396,-0.024996208,-0.026348157,-0.0050170883,Infinity,14.127358,10.31746,10.297619,Infinity,0
0.07700014,30.0,-31.0,285.0,0.9971399,-2.026836E-4,-0.047549278,-0.0087985415,Infinity,14.650602,10.378486,10.337973,Infinity,0
0.07599974,83.0,-28.0,262.0,0.9960403,0.025871772,-0.061398882,-0.009576649,Infinity,27.2,18.735954,10.501002,Infinity,0
0.07600021,24.0,43.0,271.0,0.9951274,0.059655655,-0.05278006,-0.001652378,Infinity,37.314816,24.133335,11.401673,Infinity,0
0.07600021,36.0,57.0,254.0,0.9960706,0.055093605,-0.03262997,0.019248556,Infinity,42.46154,26.276596,14.127358,Infinity,0
0.07499981,-23.0,45.0,254.0,0.99527794,0.061210122,0.016131103,0.04511203,Infinity,44.75936,27.335766,16.50259,Infinity,0
0.07600021,-47.0,31.0,267.0,0.99345595,0.06422451,0.03645546,0.06495234,Infinity,44.705883,24.527027,18.926554,Infinity,0
0.07599974,-10.0,33.0,259.0,0.9928324,0.060358077,0.046694744,0.07133972,Infinity,44.75936,24.019932,19.912281,Infinity,0
0.07600021,-6.0,38.0,257.0,0.99289924,0.053319257,0.04766479,0.07526961,Infinity,44.414894,23.651316,19.912281,Infinity,0
0.07599974,-33.0,38.0,274.0,0.99341565,0.047920246,0.041568916,0.07569994,Infinity,44.414894,23.322475,19.825073,Infinity,0
0.075000286,-21.0,33.0,262.0,0.9934525,0.04366453,0.044867646,0.07590797,Infinity,44.126984,23.13916,19.738373,Infinity,0
0.07599974,-21.0,21.0,266.0,0.99390393,0.0461277,0.03673225,0.072850615,Infinity,43.56021,23.074434,19.396551,Infinity,0
0.07600021,-29.0,30.0,270.0,0.99520594,0.040360168,0.02276323,0.06361312,Infinity,42.95337,22.89389,18.898304,Infinity,0
0.07599974,-12.0,27.0,250.0,0.99720234,0.02215356,-0.0307716,0.028606024,Infinity,41.928936,23.874172,16.434109,Infinity,0
0.075000286,22.0,7.0,254.0,0.9939481,0.005936063,-0.093412,0.0010120759,Infinity,37.627907,22.271292,13.302961,Infinity,0
0.07599974,47.0,3.0,252.0,0.99237734,-0.04872925,-0.096010044,-0.014631166,Infinity,28.897339,15.511222,12.047414,Infinity,0
0.07600021,80.0,-19.0,267.0,0.99149007,-0.08940952,-0.06875938,-0.029107163,Infinity,20.44643,12.0,11.446541,Infinity,0
0.07599974,34.0,-40.0,267.0,0.99080473,-0.09726311,-0.061225127,-0.04154741,Infinity,17.207447,11.356994,11.224066,Infinity,0
0.07600021,29.0,-47.0,265.0,0.9905535,-0.09653933,-0.0627896,-0.04659194,Infinity,16.205128,11.180124,11.06996,Infinity,0
0.07499981,35.0,-39.0,268.0,0.9911971,-0.0915339,-0.061464928,-0.044735625,Infinity,15.575,11.092783,10.920246,Infinity,0
0.07600021,43.0,-42.0,260.0,0.9919188,-0.0891478,-0.058100354,-0.037463743,Infinity,16.780106,11.026693,10.814665,Infinity,0
0.07599974,28.0,-45.0,269.0,0.9915026,-0.092326,-0.06110462,-0.035979066,Infinity,16.992085,11.00616,10.750507,Infinity,0
0.07600021,18.0,-46.0,270.0,0.9914303,-0.090454064,-0.06434449,-0.037059635,Infinity,15.359801,10.983606,10.750507,Infinity,0
0.07499981,34.0,-40.0,262.0,0.9916073,-0.08798256,-0.067996874,-0.03130465,Infinity,15.197044,10.942622,10.708503,Infinity,0
0.07800007,29.0,-51.0,282.0,0.99099416,-0.07420308,-0.091481365,-0.02613481,Infinity,15.110565,10.920246,10.686869,Infinity,0
0.07600021,49.0,-30.0,260.0,0.99115384,-0.052383058,-0.10534364,-0.020011485,Infinity,19.492958,10.940695,10.708503,Infinity,0
0.07599974,87.0,-30.0,221.0,0.993616,-0.013840306,-0.09557201,-0.0050973194,Infinity,17.253334,10.963115,10.83503,Infinity,0
0.07600021,51.0,-1.0,234.0,0.99448186,0.045057964,-0.07443973,0.009421539,Infinity,30.156862,17.847412,11.136364,Infinity,0
0.07499981,-3.0,35.0,277.0,0.99430317,0.059458364,-0.054546617,0.038417593,Infinity,37.36111,21.96875,12.93722,Infinity,0
0.07600021,40.0,32.0,254.0,0.99418473,0.06496917,-0.014086191,0.061646167,Infinity,39.90244,24.1,13.735499,Infinity,0
0.07599974,13.0,60.0,269.0,0.9920108,0.07439889,0.025237866,0.079788595,Infinity,41.56566,25.397923,12.407002,Infinity,0
0.07600021,-45.0,35.0,270.0,0.99085253,0.075855374,0.030121135,0.09043876,Infinity,41.928936,25.068493,13.069978,Infinity,0
0.07499981,-31.0,29.0,266.0,0.98958546,0.076425284,0.04079059,0.09922225,Infinity,41.199997,24.1,14.184398,Infinity,0
0.07600021,-11.0,22.0,258.0,0.9892672,0.072109155,0.050620947,0.10108231,Infinity,40.895523,23.651316,14.626507,Infinity,0
0.07599974,-11.0,30.0,258.0,0.9896622,0.06696493,0.05242223,0.09982975,Infinity,40.69307,23.431374,14.95122,Infinity,0
0.07600021,-17.0,34.0,262.0,0.98999935,0.063990854,0.051437087,0.09894555,Infinity,40.643562,23.322475,15.359801,Infinity,0
0.07599974,-31.0,25.0,268.0,0.9901397,0.065097496,0.049566947,0.09776737,Infinity,40.643562,23.214285,15.384616,Infinity,0
0.075000286,-31.0,32.0,266.0,0.9906102,0.063352846,0.047050238,0.09536086,Infinity,40.34483,23.106796,15.511222,Infinity,0
0.07599974,-31.0,27.0,274.0,0.99130976,0.0671637,0.037400704,0.08957864,Infinity,39.660194,22.926044,15.29703,Infinity,0
0.07600021,-39.0,34.0,263.0,0.9938382,0.05929303,-0.03566044,0.06511032,Infinity,39.182693,23.762377,13.703704,Infinity,0
0.07600021,41.0,20.0,248.0,0.99231875,0.050481144,-0.08757613,0.041337952,Infinity,36.5,21.314985,12.239131,Infinity,0
0.07499981,65.0,13.0,251.0,0.9915601,0.028764483,-0.107713744,0.03171252,Infinity,30.595238,16.87664,11.673728,Infinity,0
0.07599974,115.0,24.0,216.0,0.99332196,-0.06641367,-0.07574893,0.010356187,Infinity,22.102104,12.265796,11.3125,Infinity,0
0.07600021,28.0,-24.0,282.0,0.9940834,-0.07071769,-0.058312077,0.004943906,Infinity,16.710182,11.467505,11.092783,Infinity,0
